row_id,entity_id,timestamp,split,feature_linear,feature_corr,feature_big_scale,feature_small_scale,sensor_value,category,text_note,target
624,1143,2025-09-15,train,-1.787692,-3.262981,2164.321989,0.027694,36.499,A,Entity 1143 in train had activity level -1.788 and category A.,0
625,1144,2025-09-16,train,-0.223425,-0.463502,17877.697235,0.038012,49.168,B,Entity 1144 in train had activity level -0.223 and category B.,0
626,1145,2025-09-17,train,0.082095,0.355982,24769.725579,0.003827,45.622,A,Entity 1145 in train had activity level 0.082 and category A.,0
627,1146,2025-09-18,train,-0.455597,-1.014657,20093.089872,0.02741,51.259,D,Entity 1146 in train had activity level -0.456 and category D.,1
628,1147,2025-09-19,train,1.399237,2.547962,5671.467253,0.017387,51.494,A,Entity 1147 in train had activity level 1.399 and category A.,0
629,1148,2025-09-20,train,0.581667,1.042937,13972.998741,0.004643,41.572,C,Entity 1148 in train had activity level 0.582 and category C.,0
630,1149,2025-09-21,train,-0.513058,-1.061447,4887.5203,0.031159,49.572,A,Entity 1149 in train had activity level -0.513 and category A.,0
631,1150,2025-09-22,train,0.217183,0.65671,1335.365372,0.005798,46.534,C,Entity 1150 in train had activity level 0.217 and category C.,0
632,1151,2025-09-23,train,0.369771,0.29784,1451.715155,0.008088,45.475,A,Entity 1151 in train had activity level 0.370 and category A.,0
633,1152,2025-09-24,train,-0.621798,-1.146723,3405.679224,0.024145,51.069,B,Entity 1152 in train had activity level -0.622 and category B.,0
634,1153,2025-09-25,train,-0.413214,-0.727755,7738.967115,0.034279,49.863,A,Entity 1153 in train had activity level -0.413 and category A.,0
635,1154,2025-09-26,train,-0.214644,-0.76414,11034.641787,0.023179,48.405,C,Entity 1154 in train had activity level -0.215 and category C.,1
636,1155,2025-09-27,train,1.104032,2.160082,10452.182934,0.018826,53.507,B,Entity 1155 in train had activity level 1.104 and category B.,0
637,1156,2025-09-28,train,0.499115,0.730683,11687.390368,0.000497,52.141,B,Entity 1156 in train had activity level 0.499 and category B.,0
638,1157,2025-09-29,train,0.651179,1.448981,20071.944001,0.012193,,B,Entity 1157 in train had activity level 0.651 and category B.,0
639,1158,2025-09-30,train,0.292402,0.111808,2507.216835,0.014817,50.272,A,Entity 1158 in train had activity level 0.292 and category A.,0
640,1159,2025-10-01,train,-0.309198,-0.615715,13545.193831,0.017036,49.442,A,Entity 1159 in train had activity level -0.309 and category A.,0
641,1160,2025-10-02,train,1.891606,3.815061,10509.934809,0.037813,48.792,B,Entity 1160 in train had activity level 1.892 and category B.,0
642,1161,2025-10-03,train,0.643185,1.131366,17227.6205,0.022352,46.031,A,Entity 1161 in train had activity level 0.643 and category A.,0
643,1162,2025-10-04,train,0.905878,1.88547,36767.14627,0.038364,45.325,A,Entity 1162 in train had activity level 0.906 and category A.,0
644,1163,2025-10-05,train,0.967694,1.763379,5221.826153,0.002535,42.226,A,Entity 1163 in train had activity level 0.968 and category A.,0
645,1164,2025-10-06,train,-0.564016,-1.315988,7513.951111,0.031996,49.469,C,Entity 1164 in train had activity level -0.564 and category C.,0
646,1165,2025-10-07,train,-0.140438,-0.353641,12052.485087,0.035918,46.693,A,Entity 1165 in train had activity level -0.140 and category A.,0
647,1166,2025-10-08,train,-2.140703,-4.056987,2689.193143,0.011727,38.187,D,Entity 1166 in train had activity level -2.141 and category D.,0
648,1167,2025-10-09,train,0.714668,1.245636,5625.628988,0.002518,48.211,C,Entity 1167 in train had activity level 0.715 and category C.,0
649,1168,2025-10-10,train,-0.833167,-1.318324,5832.81285,0.027875,48.023,C,Entity 1168 in train had activity level -0.833 and category C.,0
650,1169,2025-10-11,train,0.526656,1.081258,21464.623747,0.01937,46.648,D,Entity 1169 in train had activity level 0.527 and category D.,0
651,1170,2025-10-12,train,1.19622,2.705028,8913.465187,0.038928,44.767,C,Entity 1170 in train had activity level 1.196 and category C.,1
652,1171,2025-10-13,train,-0.524345,-0.810666,13537.134459,0.005059,45.847,A,Entity 1171 in train had activity level -0.524 and category A.,0
653,1172,2025-10-14,train,-0.564086,-0.895114,6081.053276,0.012062,42.756,C,Entity 1172 in train had activity level -0.564 and category C.,0
654,1173,2025-10-15,train,0.002156,-0.004619,11777.751145,0.02954,41.567,D,Entity 1173 in train had activity level 0.002 and category D.,0
655,1174,2025-10-16,train,2.769469,5.048993,6538.387385,0.022609,51.62,C,Entity 1174 in train had activity level 2.769 and category C.,0
656,1175,2025-10-17,train,-1.580111,-2.823981,28628.847779,0.012323,43.219,A,Entity 1175 in train had activity level -1.580 and category A.,0
657,1176,2025-10-18,train,-0.87689,-1.891948,16284.735777,0.011117,52.925,A,Entity 1176 in train had activity level -0.877 and category A.,0
658,1177,2025-10-19,train,0.526508,0.856086,10315.636636,0.01271,55.699,B,Entity 1177 in train had activity level 0.527 and category B.,0
659,1178,2025-10-20,train,0.612238,0.995286,6119.524036,0.014054,49.354,D,Entity 1178 in train had activity level 0.612 and category D.,0
660,1179,2025-10-21,train,0.886005,2.079961,9958.438694,0.011545,52.125,C,Entity 1179 in train had activity level 0.886 and category C.,1
661,1180,2025-10-22,train,-0.38032,-0.77122,14581.465111,0.034701,,D,Entity 1180 in train had activity level -0.380 and category D.,1
662,1181,2025-10-23,train,-0.437643,-1.242501,35756.919669,0.016581,41.908,B,Entity 1181 in train had activity level -0.438 and category B.,0
663,1182,2025-10-24,train,-0.982588,-1.677849,65873.431156,0.033383,44.457,A,Entity 1182 in train had activity level -0.983 and category A.,1
664,1183,2025-10-25,train,0.055753,0.062173,130851.6612,0.03337,39.753,A,Entity 1183 in train had activity level 0.056 and category A.,0
665,1184,2025-10-26,train,-0.299504,-0.721486,19529.901872,0.039773,46.633,A,Entity 1184 in train had activity level -0.300 and category A.,0
666,1185,2025-10-27,train,-0.661136,-1.429667,4774.919682,0.02777,37.278,A,Entity 1185 in train had activity level -0.661 and category A.,0
667,1186,2025-10-28,train,0.860022,1.703443,15986.877675,0.006532,45.727,A,Entity 1186 in train had activity level 0.860 and category A.,0
668,1187,2025-10-29,train,-0.516758,-1.489235,7015.930666,0.020555,44.37,B,Entity 1187 in train had activity level -0.517 and category B.,0
669,1188,2025-10-30,train,1.367867,2.302986,7736.967865,0.027418,45.335,B,Entity 1188 in train had activity level 1.368 and category B.,1
670,1189,2025-10-31,train,-0.942342,-2.001643,9701.133567,0.019396,44.133,A,Entity 1189 in train had activity level -0.942 and category A.,0
671,1190,2025-11-01,train,0.844908,2.039772,2597.717826,0.021026,41.813,A,Entity 1190 in train had activity level 0.845 and category A.,0
672,1191,2025-11-02,train,-0.516128,-0.619944,25430.846895,0.036936,41.944,A,Entity 1191 in train had activity level -0.516 and category A.,0
673,1192,2025-11-03,train,-1.458016,-2.985359,4582.977897,0.00115,46.846,C,Entity 1192 in train had activity level -1.458 and category C.,0
674,1193,2025-11-04,train,-0.455703,-0.783841,15746.888175,0.003144,44.108,B,Entity 1193 in train had activity level -0.456 and category B.,0
675,1194,2025-11-05,train,0.483763,0.946891,14926.091522,0.002371,41.149,A,Entity 1194 in train had activity level 0.484 and category A.,0
676,1195,2025-11-06,train,0.630095,1.297082,1197.900949,0.008216,,C,Entity 1195 in train had activity level 0.630 and category C.,0
677,1196,2025-11-07,train,2.390871,4.351003,7699.107833,0.020025,53.869,B,Entity 1196 in train had activity level 2.391 and category B.,0
678,1197,2025-11-08,train,-0.204896,-0.236015,11515.581364,0.007662,48.979,A,Entity 1197 in train had activity level -0.205 and category A.,0
679,1198,2025-11-09,train,0.278825,0.783734,8429.089526,0.023575,41.632,A,Entity 1198 in train had activity level 0.279 and category A.,0
680,1199,2025-11-10,train,0.891667,1.729358,21821.454176,0.004514,,D,Entity 1199 in train had activity level 0.892 and category D.,0
681,1200,2025-11-11,train,-0.376058,-0.984017,25668.53773,0.004629,44.96,A,Entity 1200 in train had activity level -0.376 and category A.,0
682,1201,2025-11-12,train,2.655505,4.87352,8223.102175,0.034215,60.254,A,Entity 1201 in train had activity level 2.656 and category A.,0
683,1202,2025-11-13,train,1.647372,3.855189,6763.492518,0.017522,49.724,B,Entity 1202 in train had activity level 1.647 and category B.,0
684,1203,2025-11-14,train,0.832728,1.98438,42141.346427,0.039114,51.374,A,Entity 1203 in train had activity level 0.833 and category A.,0
685,1204,2025-11-15,train,1.436633,3.022263,9553.66497,0.02854,45.431,B,Entity 1204 in train had activity level 1.437 and category B.,0
686,1205,2025-11-16,train,-1.46254,-3.074492,13303.578282,0.016178,39.516,A,Entity 1205 in train had activity level -1.463 and category A.,0
687,1206,2025-11-17,train,-1.477159,-2.801301,14674.359853,0.002114,42.407,A,Entity 1206 in train had activity level -1.477 and category A.,0
688,1207,2025-11-18,train,-0.180028,-0.165979,33943.294773,0.003853,44.574,A,Entity 1207 in train had activity level -0.180 and category A.,0
689,1208,2025-11-19,train,-0.639547,-1.432559,10126.189508,0.034387,47.327,A,Entity 1208 in train had activity level -0.640 and category A.,0
690,1209,2025-11-20,train,0.219727,0.275148,19349.727317,0.015053,51.233,A,Entity 1209 in train had activity level 0.220 and category A.,0
691,1210,2025-11-21,train,-0.33287,-0.878617,31032.270805,0.019498,49.407,A,Entity 1210 in train had activity level -0.333 and category A.,0
692,1211,2025-11-22,train,-1.348653,-2.989349,14560.163606,0.020267,29.263,A,Entity 1211 in train had activity level -1.349 and category A.,0
693,1212,2025-11-23,train,0.914034,1.709755,14606.260347,0.033477,47.8,A,Entity 1212 in train had activity level 0.914 and category A.,0
694,1213,2025-11-24,train,0.372132,0.872782,18369.714955,0.014295,44.246,A,Entity 1213 in train had activity level 0.372 and category A.,0
695,1214,2025-11-25,train,0.32683,0.577754,7967.332573,0.000788,49.759,A,Entity 1214 in train had activity level 0.327 and category A.,0
696,1215,2025-11-26,train,-1.029699,-1.991813,50250.70146,0.02352,38.898,D,Entity 1215 in train had activity level -1.030 and category D.,0
697,1216,2025-11-27,train,1.27346,2.613576,5896.750227,0.030596,53.128,A,Entity 1216 in train had activity level 1.273 and category A.,0
698,1217,2025-11-28,train,0.850654,1.838437,2565.322886,0.033615,47.055,A,Entity 1217 in train had activity level 0.851 and category A.,0
699,1218,2025-11-29,train,0.261204,0.854732,54465.880813,0.003789,50.471,A,Entity 1218 in train had activity level 0.261 and category A.,0
700,1219,2025-11-30,train,-1.13131,-2.059109,2690.155524,0.012074,36.716,C,Entity 1219 in train had activity level -1.131 and category C.,0
701,1220,2025-12-01,val,-0.116032,-0.391362,12686.852998,0.000744,41.845,B,Entity 1220 in val had activity level -0.116 and category B.,0
702,1221,2025-12-02,val,0.36263,0.676914,3921.043994,0.037487,40.217,A,Entity 1221 in val had activity level 0.363 and category A.,0
703,1222,2025-12-03,val,-0.19243,-0.55678,8292.225289,0.006019,46.378,B,Entity 1222 in val had activity level -0.192 and category B.,0
704,1223,2025-12-04,val,1.063231,2.156574,15690.304706,0.016498,45.872,C,Entity 1223 in val had activity level 1.063 and category C.,0
705,1224,2025-12-05,val,1.218259,2.408691,12670.531773,0.018566,56.841,B,Entity 1224 in val had activity level 1.218 and category B.,1
706,1225,2025-12-06,val,0.470047,1.004435,21582.906031,0.032142,50.265,B,Entity 1225 in val had activity level 0.470 and category B.,0
707,1226,2025-12-07,val,2.764305,5.306568,38849.550521,0.034687,55.812,C,Entity 1226 in val had activity level 2.764 and category C.,1
708,1227,2025-12-08,val,1.862817,3.870198,6863.406398,0.005622,49.197,A,Entity 1227 in val had activity level 1.863 and category A.,0
709,1228,2025-12-09,val,3.011154,5.562757,11748.378123,0.009523,62.782,A,Entity 1228 in val had activity level 3.011 and category A.,1
710,1229,2025-12-10,val,1.922186,3.650504,5776.1068,0.016915,55.78,A,Entity 1229 in val had activity level 1.922 and category A.,1
711,1230,2025-12-11,val,-0.33147,-0.765958,2153.447526,0.01266,51.842,A,Entity 1230 in val had activity level -0.331 and category A.,0
712,1231,2025-12-12,val,0.206567,0.165049,40047.294289,0.032855,51.586,A,Entity 1231 in val had activity level 0.207 and category A.,0
713,1232,2025-12-13,val,2.198693,4.055123,14382.663614,0.022109,47.924,A,Entity 1232 in val had activity level 2.199 and category A.,1
714,1233,2025-12-14,val,2.157546,4.390591,2779.623046,0.015539,41.315,C,Entity 1233 in val had activity level 2.158 and category C.,1
715,1234,2025-12-15,val,1.039398,1.830177,20189.433128,0.036636,57.078,B,Entity 1234 in val had activity level 1.039 and category B.,1
716,1235,2025-12-16,val,-0.36627,-0.422298,3010.685605,0.03762,36.601,A,Entity 1235 in val had activity level -0.366 and category A.,0
717,1236,2025-12-17,val,1.536573,2.548457,8243.218512,0.014074,44.233,B,Entity 1236 in val had activity level 1.537 and category B.,1
718,1237,2025-12-18,val,-0.450443,-0.557419,19066.412999,0.025206,46.726,B,Entity 1237 in val had activity level -0.450 and category B.,0
719,1238,2025-12-19,val,1.235085,2.41036,866.980464,0.033225,47.237,B,Entity 1238 in val had activity level 1.235 and category B.,0
720,1239,2025-12-20,val,-1.01286,-2.279756,15002.704204,0.010427,45.906,B,Entity 1239 in val had activity level -1.013 and category B.,0
721,1000,2025-12-21,val,1.591045,3.432274,84819.227775,0.008979,46.275,C,Entity 1000 in val had activity level 1.591 and category C.,0
722,1001,2025-12-22,val,-0.476448,-0.760923,10801.947006,0.02805,39.794,A,Entity 1001 in val had activity level -0.476 and category A.,0
723,1002,2025-12-23,val,-1.019137,-1.542599,39100.668486,0.017406,46.964,C,Entity 1002 in val had activity level -1.019 and category C.,0
724,1003,2025-12-24,val,0.232194,0.600941,76712.714905,0.031285,43.275,A,Entity 1003 in val had activity level 0.232 and category A.,0
725,1004,2025-12-25,val,1.556033,2.95106,7595.16112,0.016341,45.154,A,Entity 1004 in val had activity level 1.556 and category A.,0
726,1005,2025-12-26,val,2.152058,3.860784,36473.774893,0.018327,53.689,A,Entity 1005 in val had activity level 2.152 and category A.,0
727,1006,2025-12-27,val,0.323574,0.278501,11248.410906,0.003811,42.457,A,Entity 1006 in val had activity level 0.324 and category A.,0
728,1007,2025-12-28,val,2.984483,6.204395,4547.317456,0.023929,56.659,B,Entity 1007 in val had activity level 2.984 and category B.,1
729,1008,2025-12-29,val,-0.097596,-0.055294,42191.858478,0.023219,43.578,A,Entity 1008 in val had activity level -0.098 and category A.,0
730,1009,2025-12-30,val,-0.212843,-0.515435,36912.05191,0.005672,46.668,A,Entity 1009 in val had activity level -0.213 and category A.,0
731,1010,2025-12-31,val,0.667212,0.765407,7900.005787,0.024517,55.883,B,Entity 1010 in val had activity level 0.667 and category B.,0
732,1011,2026-01-01,val,2.746794,5.592373,11351.266195,0.006051,,C,Entity 1011 in val had activity level 2.747 and category C.,1
733,1012,2026-01-02,val,0.735813,1.457028,10879.493322,0.017457,54.087,D,Entity 1012 in val had activity level 0.736 and category D.,0
734,1013,2026-01-03,val,0.949944,1.549587,13403.987753,0.033834,49.082,C,Entity 1013 in val had activity level 0.950 and category C.,1
735,1014,2026-01-04,val,1.314827,2.726663,8907.665658,0.023427,58.057,B,Entity 1014 in val had activity level 1.315 and category B.,0
736,1015,2026-01-05,val,0.477764,1.240964,26607.178861,0.027076,53.053,C,Entity 1015 in val had activity level 0.478 and category C.,0
737,1016,2026-01-06,val,-1.476018,-3.095136,16242.658463,0.003243,38.645,C,Entity 1016 in val had activity level -1.476 and category C.,0
738,1017,2026-01-07,val,1.444972,3.327037,13247.281374,0.026247,45.736,D,Entity 1017 in val had activity level 1.445 and category D.,0
739,1018,2026-01-08,val,0.043654,0.019116,47331.778204,0.012927,47.069,A,Entity 1018 in val had activity level 0.044 and category A.,0
740,1019,2026-01-09,val,0.393702,0.997059,123566.205454,0.034621,47.712,A,Entity 1019 in val had activity level 0.394 and category A.,0
741,1020,2026-01-10,val,0.724594,1.056218,27974.516727,0.017294,50.622,C,Entity 1020 in val had activity level 0.725 and category C.,0
742,1021,2026-01-11,val,0.188792,0.48875,4238.387584,0.019585,39.801,C,Entity 1021 in val had activity level 0.189 and category C.,0
743,1022,2026-01-12,val,1.241642,2.077635,4584.300756,0.001618,50.384,A,Entity 1022 in val had activity level 1.242 and category A.,1
744,1023,2026-01-13,val,2.277792,4.017893,12537.655099,0.020987,42.316,A,Entity 1023 in val had activity level 2.278 and category A.,1
745,1024,2026-01-14,val,2.27511,4.664508,23319.064293,0.011819,46.775,A,Entity 1024 in val had activity level 2.275 and category A.,1
746,1025,2026-01-15,val,0.840089,1.864343,27384.438625,0.022739,47.295,A,Entity 1025 in val had activity level 0.840 and category A.,1
747,1026,2026-01-16,val,0.351586,0.550421,18177.013556,0.003332,50.079,C,Entity 1026 in val had activity level 0.352 and category C.,0
748,1027,2026-01-17,val,0.097343,0.06195,6934.578363,0.038669,46.379,C,Entity 1027 in val had activity level 0.097 and category C.,0
749,1028,2026-01-18,val,1.04449,1.909215,10821.554061,0.004667,47.82,A,Entity 1028 in val had activity level 1.044 and category A.,0
750,1029,2026-01-19,val,-1.276262,-2.628673,6034.146637,0.02474,37.109,D,Entity 1029 in val had activity level -1.276 and category D.,0
751,1030,2026-01-20,val,0.523663,1.102527,19544.176914,0.000635,46.657,D,Entity 1030 in val had activity level 0.524 and category D.,0
752,1031,2026-01-21,val,2.169062,3.837419,20863.082507,0.0316,49.494,A,Entity 1031 in val had activity level 2.169 and category A.,1
753,1032,2026-01-22,val,1.003772,2.016515,5646.799268,0.01886,36.724,C,Entity 1032 in val had activity level 1.004 and category C.,0
754,1033,2026-01-23,val,1.999879,3.82603,12514.275569,0.025216,59.271,B,Entity 1033 in val had activity level 2.000 and category B.,0
755,1034,2026-01-24,val,-0.120224,-0.289451,3807.576337,0.023642,45.071,B,Entity 1034 in val had activity level -0.120 and category B.,0
756,1035,2026-01-25,val,-0.409679,-1.005114,9994.733393,0.012634,47.509,A,Entity 1035 in val had activity level -0.410 and category A.,0
757,1036,2026-01-26,val,1.598597,2.961369,11256.143496,0.01152,48.603,A,Entity 1036 in val had activity level 1.599 and category A.,0
758,1037,2026-01-27,val,1.434934,2.567681,37994.68274,0.033699,51.565,B,Entity 1037 in val had activity level 1.435 and category B.,0
759,1038,2026-01-28,val,1.48293,2.532393,10123.876807,0.03199,41.166,C,Entity 1038 in val had activity level 1.483 and category C.,0
760,1039,2026-01-29,val,2.410294,4.680626,19511.484394,0.02423,39.36,A,Entity 1039 in val had activity level 2.410 and category A.,1
761,1040,2026-01-30,val,0.892147,1.70734,23953.390738,0.006344,44.62,C,Entity 1040 in val had activity level 0.892 and category C.,0
762,1041,2026-01-31,val,0.77599,1.391883,8549.177801,0.008964,44.906,A,Entity 1041 in val had activity level 0.776 and category A.,0
763,1042,2026-02-01,val,0.634063,1.329921,7730.520561,0.026779,41.738,B,Entity 1042 in val had activity level 0.634 and category B.,0
764,1043,2026-02-02,val,1.141946,2.24951,16297.902341,0.024423,56.126,B,Entity 1043 in val had activity level 1.142 and category B.,1
765,1044,2026-02-03,val,-0.755037,-1.758916,19742.456211,0.011685,41.49,A,Entity 1044 in val had activity level -0.755 and category A.,0
766,1045,2026-02-04,val,0.222683,0.362376,19233.840779,0.033944,38.974,A,Entity 1045 in val had activity level 0.223 and category A.,0
767,1046,2026-02-05,val,0.024063,0.264847,27590.73884,0.030194,47.284,A,Entity 1046 in val had activity level 0.024 and category A.,0
768,1047,2026-02-06,val,2.132029,4.104944,71486.607375,0.016536,42.461,A,Entity 1047 in val had activity level 2.132 and category A.,1
769,1048,2026-02-07,val,1.278738,2.452546,73369.350138,0.037746,49.09,A,Entity 1048 in val had activity level 1.279 and category A.,1
770,1049,2026-02-08,val,0.62878,1.213341,2774.678832,0.025659,52.705,C,Entity 1049 in val had activity level 0.629 and category C.,0
771,1050,2026-02-09,val,-0.172447,-0.350484,3502.560587,0.022144,48.445,A,Entity 1050 in val had activity level -0.172 and category A.,0
772,1051,2026-02-10,val,0.628591,0.706838,8136.898021,0.028012,48.33,A,Entity 1051 in val had activity level 0.629 and category A.,0
773,1052,2026-02-11,val,-0.011591,-0.457236,14701.157899,0.007892,40.475,A,Entity 1052 in val had activity level -0.012 and category A.,0
774,1053,2026-02-12,val,2.155169,4.574702,109545.206629,0.011357,45.859,A,Entity 1053 in val had activity level 2.155 and category A.,1
775,1054,2026-02-13,val,2.545232,4.904396,6463.216506,0.030966,50.29,B,Entity 1054 in val had activity level 2.545 and category B.,1
776,1055,2026-02-14,val,0.936125,1.634921,6156.588408,0.001909,50.302,B,Entity 1055 in val had activity level 0.936 and category B.,0
777,1056,2026-02-15,val,2.588853,4.876262,43622.860564,0.035774,51.847,B,Entity 1056 in val had activity level 2.589 and category B.,1
778,1057,2026-02-16,val,0.149076,0.35882,2562.217199,0.026897,42.049,B,Entity 1057 in val had activity level 0.149 and category B.,0
779,1058,2026-02-17,val,1.139309,1.977818,43588.829678,0.033138,52.289,A,Entity 1058 in val had activity level 1.139 and category A.,0
780,1059,2026-02-18,val,-0.069787,-0.315812,29432.18405,0.02353,42.025,A,Entity 1059 in val had activity level -0.070 and category A.,0
781,1060,2026-02-19,val,-1.558205,-2.773531,820.074722,0.032952,41.432,A,Entity 1060 in val had activity level -1.558 and category A.,0
782,1061,2026-02-20,val,0.163651,0.382962,8229.66888,0.008506,45.22,A,Entity 1061 in val had activity level 0.164 and category A.,0
783,1062,2026-02-21,val,-0.164287,-0.446516,30933.516217,0.001611,48.575,A,Entity 1062 in val had activity level -0.164 and category A.,0
784,1063,2026-02-22,val,0.649663,1.265548,7043.004856,0.023585,54.248,A,Entity 1063 in val had activity level 0.650 and category A.,0
785,1064,2026-02-23,val,0.16494,0.321293,3717.16028,0.016703,52.867,B,Entity 1064 in val had activity level 0.165 and category B.,0
786,1065,2026-02-24,val,-0.373504,-0.765838,3149.128165,0.030478,39.182,A,Entity 1065 in val had activity level -0.374 and category A.,0
787,1066,2026-02-25,val,-0.15727,0.052527,7113.216129,0.009313,40.59,A,Entity 1066 in val had activity level -0.157 and category A.,0
788,1067,2026-02-26,val,0.125561,-0.029747,2450.239634,0.028288,47.369,B,Entity 1067 in val had activity level 0.126 and category B.,0
789,1068,2026-02-27,val,0.060704,0.062933,4590.487729,0.002115,41.165,B,Entity 1068 in val had activity level 0.061 and category B.,0
790,1069,2026-02-28,val,1.038505,2.100665,9408.484773,0.000759,48.116,B,Entity 1069 in val had activity level 1.039 and category B.,0
791,1070,2026-03-01,val,1.202266,2.00271,9392.05587,0.034479,49.156,A,Entity 1070 in val had activity level 1.202 and category A.,0
792,1071,2026-03-02,val,1.759931,3.338974,19693.915149,0.003973,52.063,A,Entity 1071 in val had activity level 1.760 and category A.,1
793,1072,2026-03-03,val,0.166159,0.389401,6171.660607,0.001087,42.835,A,Entity 1072 in val had activity level 0.166 and category A.,0
794,1073,2026-03-04,val,1.680274,2.899821,45115.262558,0.004839,49.785,A,Entity 1073 in val had activity level 1.680 and category A.,0
795,1074,2026-03-05,val,0.310427,0.66173,33965.067687,0.016283,47.74,A,Entity 1074 in val had activity level 0.310 and category A.,0
796,1075,2026-03-06,val,2.877491,5.788471,8552.376778,0.009853,53.899,B,Entity 1075 in val had activity level 2.877 and category B.,1
797,1076,2026-03-07,val,0.234316,0.333401,31015.33358,0.039412,44.785,B,Entity 1076 in val had activity level 0.234 and category B.,0
798,1077,2026-03-08,val,1.765846,3.601039,12113.891506,0.033175,50.09,A,Entity 1077 in val had activity level 1.766 and category A.,0
799,1078,2026-03-09,val,-0.940524,-2.029761,6100.444982,0.025288,45.23,B,Entity 1078 in val had activity level -0.941 and category B.,0
800,1079,2026-03-10,val,1.185301,2.183041,31187.128011,0.004919,44.903,A,Entity 1079 in val had activity level 1.185 and category A.,0
801,1080,2026-03-11,val,1.586476,2.963389,8234.131788,0.010454,45.69,B,Entity 1080 in val had activity level 1.586 and category B.,0
802,1081,2026-03-12,val,3.696887,6.735907,16867.836902,0.000635,55.177,B,Entity 1081 in val had activity level 3.697 and category B.,0
803,1082,2026-03-13,val,0.193958,0.167639,41292.300285,0.030499,41.253,A,Entity 1082 in val had activity level 0.194 and category A.,1
804,1083,2026-03-14,val,0.360156,0.846219,3284.076692,0.02689,49.251,A,Entity 1083 in val had activity level 0.360 and category A.,0
805,1084,2026-03-15,val,0.882782,1.339463,36611.931977,0.03745,47.737,A,Entity 1084 in val had activity level 0.883 and category A.,0
806,1085,2026-03-16,val,0.805764,1.471073,16871.949353,0.024538,46.596,A,Entity 1085 in val had activity level 0.806 and category A.,0
807,1086,2026-03-17,val,0.262954,0.967555,10017.954687,0.007843,42.766,C,Entity 1086 in val had activity level 0.263 and category C.,0
808,1087,2026-03-18,val,-0.293697,-0.864155,7522.317284,0.022628,42.66,B,Entity 1087 in val had activity level -0.294 and category B.,0
809,1088,2026-03-19,val,0.617567,1.458642,14228.691175,0.03129,52.153,A,Entity 1088 in val had activity level 0.618 and category A.,0
810,1089,2026-03-20,val,0.618432,1.169846,43323.781914,0.018157,,C,Entity 1089 in val had activity level 0.618 and category C.,0
811,1090,2026-03-21,val,-2.421933,-4.306565,9584.568441,0.018663,44.936,A,Entity 1090 in val had activity level -2.422 and category A.,0
812,1091,2026-03-22,val,0.200575,0.170605,20344.675677,0.000206,,A,Entity 1091 in val had activity level 0.201 and category A.,0
813,1092,2026-03-23,val,1.79216,3.373409,23673.504313,0.006579,51.557,A,Entity 1092 in val had activity level 1.792 and category A.,0
814,1093,2026-03-24,val,1.385644,2.374765,5566.579268,0.013372,51.467,A,Entity 1093 in val had activity level 1.386 and category A.,1
815,1094,2026-03-25,val,-0.235974,-0.109935,60875.991577,0.024783,41.637,B,Entity 1094 in val had activity level -0.236 and category B.,1
816,1095,2026-03-26,val,0.488697,1.11509,14405.817216,0.033908,53.39,A,Entity 1095 in val had activity level 0.489 and category A.,0
817,1096,2026-03-27,val,0.428132,0.755632,6852.627312,0.011797,41.025,A,Entity 1096 in val had activity level 0.428 and category A.,0
818,1097,2026-03-28,val,-0.064951,-0.140669,10635.053744,0.015357,49.375,B,Entity 1097 in val had activity level -0.065 and category B.,0
819,1098,2026-03-29,val,0.937322,1.54402,8835.953113,0.004108,50.219,B,Entity 1098 in val had activity level 0.937 and category B.,0
820,1099,2026-03-30,val,0.032177,-0.048925,6703.192724,0.01684,41.932,B,Entity 1099 in val had activity level 0.032 and category B.,1
821,1100,2026-03-31,val,0.275501,0.741399,60926.79082,0.012448,43.884,C,Entity 1100 in val had activity level 0.276 and category C.,0
822,1101,2026-04-01,val,1.421165,2.681179,13208.05299,0.023458,53.989,B,Entity 1101 in val had activity level 1.421 and category B.,0
823,1102,2026-04-02,val,0.088982,0.237303,23529.861753,0.031411,54.616,A,Entity 1102 in val had activity level 0.089 and category A.,0
824,1103,2026-04-03,val,-2.09747,-4.126312,37882.364103,0.038523,36.791,B,Entity 1103 in val had activity level -2.097 and category B.,0
825,1104,2026-04-04,val,1.413221,2.725691,24472.45959,0.009211,49.031,B,Entity 1104 in val had activity level 1.413 and category B.,0
826,1105,2026-04-05,val,-1.880684,-3.582589,6114.623041,0.00737,,D,Entity 1105 in val had activity level -1.881 and category D.,0
827,1106,2026-04-06,val,0.525883,1.139159,2787.266677,0.001756,42.543,A,Entity 1106 in val had activity level 0.526 and category A.,0
828,1107,2026-04-07,val,2.641938,4.870046,35226.781461,0.007142,,A,Entity 1107 in val had activity level 2.642 and category A.,0
829,1108,2026-04-08,val,-0.638372,-0.945979,72632.675263,0.012203,49.99,A,Entity 1108 in val had activity level -0.638 and category A.,0
830,1109,2026-04-09,val,-1.417872,-2.239479,11674.416352,0.035136,47.323,A,Entity 1109 in val had activity level -1.418 and category A.,0
831,1110,2026-04-10,val,-0.033223,0.084456,1298.024124,0.009782,37.671,A,Entity 1110 in val had activity level -0.033 and category A.,0
832,1111,2026-04-11,val,1.906215,3.587677,16111.550336,0.031824,57.379,C,Entity 1111 in val had activity level 1.906 and category C.,1
